id,url_id,user_id,event_type,timestamp,details
776,776,74,created,2025-05-04 06:06:46,"{""short_code"":""65wP4n"",""original_url"":""https://relay.cloud/calm/field/776""}"
777,777,326,created,2025-02-23 09:32:35,"{""short_code"":""jeh1nJ"",""original_url"":""https://seeded.app/vivid/harvest/777""}"
778,778,325,created,2025-02-03 08:05:30,"{""short_code"":""iQEESy"",""original_url"":""https://opswise.net/tidy/signal/778""}"
779,779,89,created,2025-06-07 11:38:24,"{""short_code"":""bQVmyL"",""original_url"":""https://example.com/quiet/journey/779""}"
780,780,120,created,2026-01-03 22:50:10,"{""short_code"":""klLxt1"",""original_url"":""https://opswise.net/tidy/delta/780""}"
781,781,115,created,2025-02-10 11:56:53,"{""short_code"":""Y2a7EK"",""original_url"":""https://acme.dev/urban/anchor/781""}"
782,782,360,created,2025-07-11 23:21:18,"{""short_code"":""jccHp0"",""original_url"":""https://acme.dev/harbor/river/782""}"
783,783,263,created,2025-10-14 18:31:07,"{""short_code"":""TAVp3l"",""original_url"":""https://seeded.app/keen/valley/783""}"
784,784,190,created,2025-05-10 09:49:01,"{""short_code"":""MPhbKe"",""original_url"":""https://example.com/lively/orbit/784""}"
785,785,287,created,2025-03-02 17:10:57,"{""short_code"":""nMDcjo"",""original_url"":""https://opswise.net/mellow/beacon/785""}"
786,786,85,created,2025-08-26 06:57:29,"{""short_code"":""aOqbhA"",""original_url"":""https://example.com/keen/field/786""}"
787,787,82,created,2025-03-04 14:34:00,"{""short_code"":""wAi8c8"",""original_url"":""https://acme.dev/keen/yard/787""}"
788,788,253,created,2025-06-06 20:59:10,"{""short_code"":""w2fFyT"",""original_url"":""https://opswise.net/amber/lagoon/788""}"
789,789,354,created,2025-01-11 14:40:54,"{""short_code"":""xhk9sU"",""original_url"":""https://seeded.app/harbor/valley/789""}"
790,790,157,created,2026-02-19 12:58:34,"{""short_code"":""ZH7h6M"",""original_url"":""https://seeded.app/quiet/field/790""}"
791,791,365,created,2025-09-16 16:01:50,"{""short_code"":""QvjfCq"",""original_url"":""https://acme.dev/brisk/engine/791""}"
792,792,376,created,2026-02-15 22:40:06,"{""short_code"":""3ebs4w"",""original_url"":""https://hackstack.io/silver/engine/792""}"
793,793,363,created,2025-01-08 03:38:29,"{""short_code"":""Lx9JP3"",""original_url"":""https://hackstack.io/jade/network/793""}"
794,794,160,created,2025-09-28 13:17:30,"{""short_code"":""WoEVrb"",""original_url"":""https://example.com/mellow/field/794""}"
795,795,251,created,2025-11-14 05:25:25,"{""short_code"":""n4MeMR"",""original_url"":""https://seeded.app/proud/engine/795""}"
796,796,213,created,2026-01-13 19:14:47,"{""short_code"":""m9jF9k"",""original_url"":""https://example.com/calm/engine/796""}"
797,797,194,created,2025-04-05 01:18:02,"{""short_code"":""4ygGr9"",""original_url"":""https://seeded.app/clear/kernel/797""}"
798,798,51,created,2025-10-25 02:15:30,"{""short_code"":""bSXh3M"",""original_url"":""https://acme.dev/urban/signal/798""}"
799,799,152,created,2025-03-18 18:01:26,"{""short_code"":""aclCOn"",""original_url"":""https://example.com/clear/uplink/799""}"
800,800,61,created,2026-02-15 02:21:51,"{""short_code"":""RVUA8Z"",""original_url"":""https://seeded.app/opal/harvest/800""}"
801,801,347,created,2025-06-29 08:31:03,"{""short_code"":""AyntAo"",""original_url"":""https://hackstack.io/harbor/journey/801""}"
802,802,222,created,2025-03-26 03:14:28,"{""short_code"":""nF26sY"",""original_url"":""https://example.com/forest/journey/802""}"
803,803,37,created,2025-06-14 13:23:23,"{""short_code"":""l2Ocnr"",""original_url"":""https://relay.cloud/harbor/anchor/803""}"
804,804,246,created,2025-09-25 16:11:29,"{""short_code"":""PZqo55"",""original_url"":""https://example.com/rapid/journey/804""}"
805,805,348,created,2025-11-18 15:53:58,"{""short_code"":""z8z65h"",""original_url"":""https://seeded.app/jade/engine/805""}"
806,806,392,created,2025-09-07 18:20:15,"{""short_code"":""CraooM"",""original_url"":""https://acme.dev/keen/quartz/806""}"
807,807,216,created,2025-08-23 08:55:47,"{""short_code"":""MprzXf"",""original_url"":""https://relay.cloud/forest/beacon/807""}"
808,808,173,created,2025-03-23 06:17:31,"{""short_code"":""ziDeDO"",""original_url"":""https://opswise.net/brisk/river/808""}"
809,809,240,created,2025-08-29 00:54:21,"{""short_code"":""TaaPKq"",""original_url"":""https://seeded.app/mellow/island/809""}"
810,810,151,created,2025-11-06 17:21:21,"{""short_code"":""XwUHXz"",""original_url"":""https://opswise.net/ivory/river/810""}"
811,811,286,created,2025-08-05 08:23:33,"{""short_code"":""Pbw5jK"",""original_url"":""https://opswise.net/calm/pioneer/811""}"
812,812,337,created,2025-06-26 03:24:54,"{""short_code"":""59dfSQ"",""original_url"":""https://opswise.net/ember/island/812""}"
813,813,274,created,2025-01-08 22:03:06,"{""short_code"":""GghhaM"",""original_url"":""https://seeded.app/dawn/orbit/813""}"
814,814,355,created,2025-02-26 20:52:57,"{""short_code"":""Umlldp"",""original_url"":""https://example.com/mellow/river/814""}"
815,815,125,created,2025-09-24 17:32:39,"{""short_code"":""kXQbg1"",""original_url"":""https://relay.cloud/proud/journey/815""}"
816,816,54,created,2026-01-31 16:06:18,"{""short_code"":""kV43Ak"",""original_url"":""https://opswise.net/brisk/harvest/816""}"
817,817,368,created,2026-01-07 23:10:20,"{""short_code"":""KfRpUG"",""original_url"":""https://seeded.app/harbor/river/817""}"
818,818,139,created,2025-04-19 08:50:44,"{""short_code"":""s2J5ik"",""original_url"":""https://hackstack.io/cobalt/valley/818""}"
819,819,39,created,2025-02-26 16:05:37,"{""short_code"":""6WlwLg"",""original_url"":""https://hackstack.io/silver/trail/819""}"
820,820,17,created,2025-01-28 20:52:30,"{""short_code"":""dntbOK"",""original_url"":""https://relay.cloud/proud/canyon/820""}"
821,821,233,created,2025-12-29 05:27:03,"{""short_code"":""UMGiqW"",""original_url"":""https://opswise.net/opal/engine/821""}"
822,822,315,created,2025-07-21 15:21:00,"{""short_code"":""1PgD0k"",""original_url"":""https://hackstack.io/calm/signal/822""}"
823,823,168,created,2025-07-05 04:17:18,"{""short_code"":""0y0Nmn"",""original_url"":""https://acme.dev/dawn/orbit/823""}"
824,824,176,created,2025-07-08 19:09:50,"{""short_code"":""fNLP4j"",""original_url"":""https://hackstack.io/rapid/uplink/824""}"
825,825,28,created,2025-09-02 19:02:38,"{""short_code"":""z6zKsS"",""original_url"":""https://hackstack.io/proud/orbit/825""}"
826,826,197,created,2025-03-06 20:38:56,"{""short_code"":""NUZ4TV"",""original_url"":""https://example.com/proud/river/826""}"
827,827,342,created,2025-11-30 02:50:40,"{""short_code"":""0OBBNV"",""original_url"":""https://relay.cloud/cobalt/engine/827""}"
828,828,6,created,2026-02-09 09:05:20,"{""short_code"":""l9Gaxy"",""original_url"":""https://hackstack.io/proud/quartz/828""}"
829,829,246,created,2025-09-27 09:14:36,"{""short_code"":""luqAch"",""original_url"":""https://relay.cloud/vivid/orbit/829""}"
830,830,76,created,2025-11-23 22:57:04,"{""short_code"":""sdXVcF"",""original_url"":""https://acme.dev/forest/quartz/830""}"
831,831,261,created,2025-10-20 22:48:07,"{""short_code"":""D2kWSm"",""original_url"":""https://example.com/brisk/orbit/831""}"
832,832,284,created,2025-01-29 02:00:34,"{""short_code"":""H4o2Oo"",""original_url"":""https://example.com/quiet/river/832""}"
833,833,283,created,2026-02-09 17:46:57,"{""short_code"":""tdmJYa"",""original_url"":""https://opswise.net/navy/delta/833""}"
834,834,392,created,2025-01-02 15:16:10,"{""short_code"":""qonKtR"",""original_url"":""https://seeded.app/cobalt/trail/834""}"
835,835,8,created,2025-02-14 03:06:21,"{""short_code"":""MiyPuA"",""original_url"":""https://opswise.net/gold/beacon/835""}"
836,836,300,created,2025-08-05 23:14:54,"{""short_code"":""X6XrFd"",""original_url"":""https://acme.dev/lively/field/836""}"
837,837,290,created,2025-06-28 15:01:35,"{""short_code"":""WNb1cz"",""original_url"":""https://example.com/quiet/meadow/837""}"
838,838,193,created,2025-07-22 11:56:08,"{""short_code"":""9U71AI"",""original_url"":""https://relay.cloud/navy/island/838""}"
839,839,16,created,2025-12-31 01:52:58,"{""short_code"":""MFvpuH"",""original_url"":""https://seeded.app/ember/field/839""}"
840,840,87,created,2025-05-22 08:29:27,"{""short_code"":""qHhi7k"",""original_url"":""https://seeded.app/cobalt/valley/840""}"
841,841,3,created,2025-01-27 01:31:25,"{""short_code"":""j2bStu"",""original_url"":""https://hackstack.io/brisk/harvest/841""}"
842,842,277,created,2026-02-13 00:37:02,"{""short_code"":""FZCMpv"",""original_url"":""https://acme.dev/navy/network/842""}"
843,843,22,created,2025-09-29 04:21:58,"{""short_code"":""ybv6zd"",""original_url"":""https://relay.cloud/harbor/zenith/843""}"
844,844,110,created,2026-02-19 06:23:04,"{""short_code"":""a7PBnV"",""original_url"":""https://opswise.net/jade/trail/844""}"
845,845,104,created,2025-10-12 21:40:34,"{""short_code"":""WQjDAw"",""original_url"":""https://example.com/urban/zenith/845""}"
846,846,187,created,2025-08-11 07:28:45,"{""short_code"":""Ga7Qq1"",""original_url"":""https://acme.dev/ember/uplink/846""}"
847,847,167,created,2025-04-10 15:17:40,"{""short_code"":""l6Of69"",""original_url"":""https://acme.dev/warm/engine/847""}"
848,848,215,created,2025-02-20 18:52:17,"{""short_code"":""bhTiFi"",""original_url"":""https://example.com/young/pioneer/848""}"
849,849,223,created,2025-05-28 09:58:18,"{""short_code"":""T6h6gu"",""original_url"":""https://opswise.net/clear/kernel/849""}"
850,850,37,created,2025-02-28 00:28:58,"{""short_code"":""iukk19"",""original_url"":""https://hackstack.io/young/network/850""}"
851,851,251,created,2025-03-21 00:30:36,"{""short_code"":""lTDT95"",""original_url"":""https://relay.cloud/amber/yard/851""}"
852,852,250,created,2025-02-27 18:53:32,"{""short_code"":""gWc9fG"",""original_url"":""https://seeded.app/mellow/yard/852""}"
853,853,290,created,2025-01-13 00:15:02,"{""short_code"":""EwtjHM"",""original_url"":""https://example.com/silver/meadow/853""}"
854,854,291,created,2025-03-19 11:39:43,"{""short_code"":""B4b7MG"",""original_url"":""https://hackstack.io/harbor/uplink/854""}"
855,855,102,created,2025-12-28 07:54:29,"{""short_code"":""YPaSQu"",""original_url"":""https://hackstack.io/gold/garden/855""}"
856,856,311,created,2025-03-11 00:21:06,"{""short_code"":""4301Ct"",""original_url"":""https://opswise.net/navy/yard/856""}"
857,857,388,created,2025-03-11 11:21:52,"{""short_code"":""rf5BF8"",""original_url"":""https://opswise.net/gold/orbit/857""}"
858,858,107,created,2025-03-22 02:56:08,"{""short_code"":""U8SfOV"",""original_url"":""https://relay.cloud/opal/pioneer/858""}"
859,859,200,created,2025-09-29 15:06:10,"{""short_code"":""z7aTa0"",""original_url"":""https://relay.cloud/cobalt/trail/859""}"
860,860,105,created,2025-10-04 20:48:16,"{""short_code"":""8d7aTr"",""original_url"":""https://opswise.net/tidy/lagoon/860""}"
861,861,290,created,2025-04-29 19:29:21,"{""short_code"":""NGX8GD"",""original_url"":""https://opswise.net/rapid/yard/861""}"
862,862,122,created,2025-11-05 04:23:34,"{""short_code"":""JsNI99"",""original_url"":""https://relay.cloud/young/island/862""}"
863,863,146,created,2025-02-04 11:29:16,"{""short_code"":""LzE1xB"",""original_url"":""https://acme.dev/brisk/beacon/863""}"
864,864,70,created,2026-01-23 11:49:37,"{""short_code"":""KgC3dP"",""original_url"":""https://acme.dev/amber/delta/864""}"
865,865,280,created,2025-11-29 10:24:52,"{""short_code"":""9mrFkO"",""original_url"":""https://opswise.net/proud/island/865""}"
866,866,52,created,2025-11-07 20:57:11,"{""short_code"":""bx79mV"",""original_url"":""https://opswise.net/opal/kernel/866""}"
867,867,369,created,2025-01-03 16:38:46,"{""short_code"":""4wrzcz"",""original_url"":""https://example.com/dawn/quartz/867""}"
868,868,302,created,2025-02-01 16:27:18,"{""short_code"":""q69MFY"",""original_url"":""https://acme.dev/warm/trail/868""}"
869,869,114,created,2026-01-10 03:52:21,"{""short_code"":""xxuBJF"",""original_url"":""https://example.com/ember/zenith/869""}"
870,870,138,created,2025-02-27 14:19:33,"{""short_code"":""SkGwUE"",""original_url"":""https://seeded.app/warm/zenith/870""}"
871,871,295,created,2026-02-15 18:01:02,"{""short_code"":""cRwCHu"",""original_url"":""https://example.com/clear/river/871""}"
872,872,315,created,2025-02-14 18:10:00,"{""short_code"":""F550eQ"",""original_url"":""https://example.com/keen/kernel/872""}"
873,873,91,created,2026-02-07 13:43:58,"{""short_code"":""B2IYGu"",""original_url"":""https://acme.dev/tidy/yard/873""}"
874,874,136,created,2026-01-29 15:48:37,"{""short_code"":""fnwprv"",""original_url"":""https://acme.dev/proud/anchor/874""}"
875,875,348,created,2025-10-14 06:56:28,"{""short_code"":""Sn9Z5k"",""original_url"":""https://opswise.net/calm/engine/875""}"
876,876,92,created,2025-06-28 16:35:56,"{""short_code"":""d4DEj9"",""original_url"":""https://hackstack.io/harbor/anchor/876""}"
877,877,46,created,2026-02-05 01:58:26,"{""short_code"":""0z6Bzc"",""original_url"":""https://example.com/jade/delta/877""}"
878,878,73,created,2025-04-28 07:08:04,"{""short_code"":""fzrSOJ"",""original_url"":""https://example.com/brisk/valley/878""}"
879,879,167,created,2025-10-05 10:35:18,"{""short_code"":""OdApGd"",""original_url"":""https://acme.dev/navy/canyon/879""}"
880,880,135,created,2025-03-07 04:14:45,"{""short_code"":""SvBSAi"",""original_url"":""https://example.com/proud/anchor/880""}"
881,881,58,created,2025-12-03 00:45:40,"{""short_code"":""P4jKxi"",""original_url"":""https://seeded.app/rapid/lagoon/881""}"
882,882,38,created,2025-04-30 14:48:18,"{""short_code"":""6lKmx3"",""original_url"":""https://hackstack.io/jade/field/882""}"
883,883,388,created,2026-01-03 08:57:23,"{""short_code"":""QgrpWk"",""original_url"":""https://hackstack.io/vivid/valley/883""}"
884,884,116,created,2025-09-29 19:09:17,"{""short_code"":""2ivvxC"",""original_url"":""https://seeded.app/jade/garden/884""}"
885,885,145,created,2026-01-05 01:10:24,"{""short_code"":""FzAABu"",""original_url"":""https://acme.dev/jade/window/885""}"
886,886,287,created,2026-01-04 14:19:52,"{""short_code"":""hdFQBg"",""original_url"":""https://hackstack.io/vivid/uplink/886""}"
887,887,310,created,2025-10-28 22:33:53,"{""short_code"":""4UODpA"",""original_url"":""https://example.com/cobalt/yard/887""}"
888,888,129,created,2025-09-03 09:14:13,"{""short_code"":""YN6Rx4"",""original_url"":""https://hackstack.io/ember/canyon/888""}"
889,889,366,created,2025-01-30 02:33:44,"{""short_code"":""0owk2C"",""original_url"":""https://acme.dev/harbor/zenith/889""}"
890,890,38,created,2025-03-10 16:48:48,"{""short_code"":""VQFnTQ"",""original_url"":""https://example.com/vivid/yard/890""}"
891,891,76,created,2025-09-02 23:32:08,"{""short_code"":""jFYfhn"",""original_url"":""https://acme.dev/keen/river/891""}"
892,892,296,created,2025-07-26 13:51:07,"{""short_code"":""AXoqFM"",""original_url"":""https://example.com/brisk/pioneer/892""}"
893,893,70,created,2025-02-13 20:36:32,"{""short_code"":""Wdi1Io"",""original_url"":""https://opswise.net/opal/quartz/893""}"
894,894,157,created,2025-05-19 02:52:09,"{""short_code"":""MndLxP"",""original_url"":""https://hackstack.io/lively/zenith/894""}"
895,895,65,created,2025-12-15 14:15:08,"{""short_code"":""2E8EdC"",""original_url"":""https://example.com/ivory/orbit/895""}"
896,896,374,created,2025-09-17 08:22:07,"{""short_code"":""pBM0re"",""original_url"":""https://relay.cloud/proud/kernel/896""}"
897,897,209,created,2025-02-13 18:00:12,"{""short_code"":""1X2h2A"",""original_url"":""https://relay.cloud/ember/canyon/897""}"
898,898,240,created,2026-01-11 12:28:27,"{""short_code"":""1vFDur"",""original_url"":""https://relay.cloud/opal/lagoon/898""}"
899,899,337,created,2025-04-08 18:48:37,"{""short_code"":""gevHl0"",""original_url"":""https://example.com/forest/lagoon/899""}"
900,900,307,created,2025-09-27 08:38:23,"{""short_code"":""ZOVkUT"",""original_url"":""https://example.com/clear/harvest/900""}"
901,901,50,created,2025-02-07 02:36:23,"{""short_code"":""XqzE2d"",""original_url"":""https://seeded.app/lively/zenith/901""}"
902,902,175,created,2025-10-19 02:20:21,"{""short_code"":""jbBMsm"",""original_url"":""https://relay.cloud/harbor/lagoon/902""}"
903,903,202,created,2025-09-06 08:44:47,"{""short_code"":""lQSJ5V"",""original_url"":""https://relay.cloud/ember/harvest/903""}"
904,904,288,created,2025-03-06 08:00:52,"{""short_code"":""3ftFuU"",""original_url"":""https://seeded.app/rapid/lagoon/904""}"
905,905,233,created,2025-06-30 12:07:58,"{""short_code"":""zBzf9F"",""original_url"":""https://seeded.app/forest/harvest/905""}"
906,906,147,created,2025-11-25 08:04:15,"{""short_code"":""jx7h5Z"",""original_url"":""https://opswise.net/ivory/island/906""}"
907,907,307,created,2025-05-10 10:58:31,"{""short_code"":""IMXq6w"",""original_url"":""https://relay.cloud/tidy/valley/907""}"
908,908,14,created,2025-10-03 00:17:17,"{""short_code"":""TH4prC"",""original_url"":""https://opswise.net/ivory/zenith/908""}"
909,909,355,created,2025-08-13 04:48:26,"{""short_code"":""4W4uFi"",""original_url"":""https://acme.dev/calm/orbit/909""}"
910,910,200,created,2025-04-17 03:35:06,"{""short_code"":""NlN4G1"",""original_url"":""https://relay.cloud/ember/quartz/910""}"
911,911,124,created,2025-08-14 13:29:58,"{""short_code"":""jzTycm"",""original_url"":""https://opswise.net/cobalt/kernel/911""}"
912,912,72,created,2025-11-22 03:12:00,"{""short_code"":""YsCNAJ"",""original_url"":""https://seeded.app/silver/garden/912""}"
913,913,287,created,2025-02-01 02:11:44,"{""short_code"":""JJwsRR"",""original_url"":""https://acme.dev/urban/uplink/913""}"
914,914,245,created,2025-12-04 13:12:14,"{""short_code"":""wh93Ak"",""original_url"":""https://seeded.app/navy/field/914""}"
